heap,bptree,hash,sequential,isam,brin,rtree
0.1121,0.2401,0.1919,0.4013,0.5221,0.3262,1.8902
0.098,0.2329,0.1979,0.4869,0.5109,0.2789,1.3697
0.133,0.2389,0.2241,0.4649,0.5062,0.2787,1.8179
0.097,0.2422,0.1819,0.4251,0.5059,0.3002,2.0499
0.108,0.236,0.1779,0.4241,0.494,0.2801,1.8589
0.098,0.236,0.18,0.4411,0.4938,0.2668,1.8978
0.0949,0.2387,0.1791,0.5279,0.4961,0.263,2.0962
0.0961,0.253,0.169,0.4621,0.504,0.2723,1.6117
0.1028,0.231,0.1731,0.515,0.4921,0.3018,1.8802
0.104,0.2539,0.2382,0.459,0.5472,0.277,5.5449
0.1101,0.2639,0.1857,0.4389,0.499,0.2639,1.6949
0.087,0.2441,0.2151,0.4561,0.4921,0.3052,1.843
0.088,0.241,0.185,0.4671,0.489,0.2818,1.416
0.0851,0.2558,0.2,0.4387,0.6189,0.2701,1.9619
0.0861,0.2558,0.232,0.4501,0.4981,0.3119,1.5402
0.0849,0.2811,0.226,0.4671,0.5012,0.2971,1.5478
0.0839,0.2739,0.2239,0.494,0.5329,0.2811,1.987
0.0861,0.246,0.186,0.4842,0.5209,0.272,1.828
0.0877,0.2308,0.1798,0.4618,0.5283,0.288,1.966
0.087,0.2279,0.1788,0.4761,0.5209,0.293,1.8921
0.0889,0.2329,0.2317,0.4442,0.4938,0.3111,1.9441
0.0858,0.272,0.1891,0.4389,0.4983,0.263,1.9209
0.0851,0.2351,0.1812,0.417,0.52,0.2949,1.5149
0.0842,0.3471,0.2081,0.4752,0.493,0.278,1.292
0.0842,0.2818,0.211,0.4799,0.51,0.2632,1.7879
0.083,0.2329,0.1831,0.448,0.493,0.2592,1.4451
0.0908,0.2291,0.1829,0.4561,0.5281,0.289,1.3511
0.087,0.2267,0.1831,0.4539,0.5457,0.2823,1.55
0.0861,0.2351,0.1822,0.463,0.545,0.2751,2.1219
0.0901,0.226,0.2291,0.406,0.6039,0.2599,2.1911
0.087,0.231,0.1822,0.3979,0.5372,0.278,1.967
0.0849,0.231,0.2058,0.4091,0.5219,0.2892,2.0349
0.0901,0.2687,0.2072,0.4537,0.5121,0.284,2.002
0.0851,0.2599,0.1841,0.4323,0.5178,0.2632,1.5962
0.0842,0.2618,0.1822,0.468,0.5171,0.3028,1.8902
0.0827,0.2501,0.1831,0.443,0.504,0.2911,2.0249
0.0861,0.2599,0.191,0.4361,0.2222,0.2971,2.1942
0.0861,0.2291,0.1791,0.4799,0.5929,0.283,1.5991
0.0899,0.2298,0.226,0.5169,0.6101,0.3059,1.353
0.083,0.2251,0.216,0.4771,0.5457,0.303,1.642
0.0889,0.309,0.2079,0.4671,0.4182,0.3221,5.6272
0.107,0.246,0.18,0.4349,0.5829,0.2809,4.503
0.0842,0.236,0.1831,0.4501,0.5512,0.3021,1.9181
0.083,0.2477,0.181,0.4828,0.526,0.4301,1.9171
0.0839,0.2413,0.1822,0.4492,0.5159,0.3211,1.5459
0.083,0.232,0.1919,0.4339,0.5939,0.2959,1.3871
0.0827,0.257,0.2279,0.4103,0.5341,0.3161,1.348
0.0827,0.2499,0.2251,0.4108,0.5603,0.2949,1.647
0.0858,0.2441,0.1819,0.4022,0.5541,0.2749,2.0978
0.087,0.2632,0.1788,0.4609,0.525,0.2737,1.9431
0.083,0.2568,0.1919,0.4051,0.5381,0.3121,1.374
0.0923,0.262,0.1869,0.4091,0.5491,0.277,1.981
0.0861,0.2429,0.1853,0.428,0.5181,0.2661,1.874
0.097,0.2251,0.2239,0.4089,0.5322,0.2689,1.3793
0.0908,0.2279,0.1857,0.4051,0.5281,0.298,1.5869
0.0968,0.2241,0.1831,0.407,0.5271,0.2906,1.7459
0.0932,0.3629,0.2239,0.4251,0.52,0.273,1.631
0.0939,0.2789,0.181,0.5651,0.5221,0.2649,1.4763
0.097,0.263,0.1829,0.438,0.524,0.298,1.5333
0.0911,0.3951,0.181,0.4449,0.5977,0.2918,1.3587
0.087,0.3002,0.18,0.4549,0.5901,0.3352,1.8339
0.1259,0.2599,0.181,0.437,0.6342,0.2599,1.6019
0.088,0.2542,0.2241,0.4652,0.2198,0.3481,1.6348
0.1221,0.2441,0.1838,0.4728,0.562,0.2918,2.0509
0.0989,0.2499,0.2372,0.478,0.5231,0.2933,1.9519
0.1271,0.237,0.253,0.4802,0.524,0.3049,1.7371
0.093,0.2398,0.18,0.4401,0.5209,0.3011,1.7169
0.0889,0.2429,0.1862,0.4489,0.5219,0.2761,1.4749
0.1223,0.2482,0.2198,0.4086,0.5262,0.3369,1.5662
0.102,0.2418,0.19,0.4282,0.535,0.4039,1.3411
0.088,0.2768,0.1831,0.4091,0.561,0.3409,2.0647
0.087,0.2449,0.1731,0.4089,0.5918,0.2823,1.9422
0.0896,0.2451,0.1757,0.3932,0.5434,0.3347,1.9588
0.0899,0.241,0.1798,0.4199,0.5229,0.3099,2.0227
0.0882,0.248,0.2198,102.4618,0.5262,0.273,1.3549
0.0861,0.2651,0.1853,0.488,0.5209,0.3011,1.8952
0.0839,0.2382,0.222,0.438,0.5841,0.2849,1.4493
0.088,0.2382,0.1779,0.4227,0.5329,0.2811,2.0089
0.0856,0.2251,0.1872,0.4411,0.5341,0.2642,1.6429
0.0939,0.226,0.1781,0.4411,0.5631,0.32,1.3471
0.092,0.248,0.1762,0.469,0.536,0.3412,1.4129
0.0913,0.3202,0.1762,0.4339,0.519,0.268,1.9982
0.0899,0.3037,0.1748,0.3972,0.5622,0.273,1.94
0.092,0.2348,0.2112,0.3889,0.5331,0.3078,1.368
0.0911,0.232,0.2079,0.396,0.5219,0.2811,1.8139
0.0961,0.2329,0.1829,0.4029,0.6161,0.2818,1.4901
0.0911,0.2291,0.181,0.391,0.545,0.267,1.3208
0.0989,0.4461,0.181,0.3822,0.5448,0.3152,1.9841
0.1049,0.304,0.1819,0.3691,0.5434,0.2789,1.621
0.083,0.246,0.1884,0.3409,0.2739,0.2699,1.5409
0.0858,0.2382,0.1819,0.4282,0.546,0.2732,1.5812
0.087,0.2739,0.1848,0.4499,0.5379,0.2973,1.4222
0.0839,0.236,0.2611,0.4048,0.6232,0.2732,1.4598
0.0858,0.2289,0.1903,0.4668,0.5689,0.283,1.3442
0.1051,0.2611,0.1991,0.443,0.5639,0.2759,1.8249
0.0932,0.2389,0.2069,0.3998,0.5531,0.2942,1.9722
0.0849,0.2339,0.1857,0.3881,0.5507,0.283,1.4629
0.1013,0.2291,0.21,0.417,0.586,0.2871,1.7991
0.0851,0.2489,0.205,0.3977,0.653,0.272,2.0952
0.0861,0.2401,0.2041,0.385,0.6087,0.4318,1.708
0.0851,0.236,0.2329,0.3986,0.598,0.361,1.853
0.0861,0.2258,0.2317,0.38,0.5801,0.308,1.6201
0.0851,0.231,0.18,0.4051,0.587,0.2799,2.3558
0.0832,0.2258,0.1769,0.3858,0.5753,0.2861,1.9341
0.0839,0.2449,0.1791,0.3781,0.577,0.2689,1.6148
0.0911,0.2453,0.1991,0.4182,0.5491,0.267,1.601
0.0849,0.294,0.1829,0.469,0.6089,0.288,1.61
0.0851,0.2389,0.1793,0.3779,0.5567,0.2933,2.3129
0.0832,0.2351,0.18,0.4499,0.5441,0.2761,2.1203
0.083,0.2391,0.176,0.4413,0.6819,0.2739,2.017
0.0832,0.236,0.216,0.4582,0.6299,0.2739,2.027
0.083,0.2367,0.1769,0.447,0.5901,0.2999,2.4891
0.0849,0.2351,0.1819,0.4051,0.6318,0.2849,1.8561
0.0842,0.2339,0.2081,0.411,0.6211,0.2801,2.0618
0.0839,0.3221,0.21,0.3779,0.5801,0.2708,1.9009
0.0839,0.257,0.1919,0.3772,0.5848,0.304,2.3139
0.0832,0.2301,0.1941,0.4089,0.556,0.3059,1.6601
0.083,0.2251,0.1922,0.4051,0.5779,0.2823,2.1238
0.0849,0.2658,0.1779,0.3803,0.566,0.278,2.151
0.0882,0.4091,0.222,0.386,0.5612,0.3049,1.9529
0.0839,0.525,0.1781,0.385,0.6721,0.3479,1.5671
0.083,0.2859,0.2239,0.4041,0.6616,0.2861,2.0511
0.0832,0.2589,0.1829,0.3951,0.5648,0.267,2.059
0.0839,0.2711,0.1791,0.387,0.5581,0.3011,2.2459
0.0839,0.2508,0.1738,0.4182,0.5801,0.2849,1.7822
0.083,0.2332,0.1898,0.4699,0.5558,0.2701,1.9329
0.1051,0.2501,0.1881,0.4189,0.5512,0.2871,1.6229
0.0887,0.257,0.1788,0.4048,0.555,0.3588,2.2748
0.0842,0.2482,0.2108,0.4327,0.5634,0.2933,2.2259
0.0832,0.2291,0.1869,0.4313,0.5651,0.2809,1.889
0.0999,0.2549,0.205,0.406,0.5729,0.2711,2.0552
0.0908,0.2451,0.1929,0.4618,0.6118,0.315,2.2197
0.0899,0.2351,0.181,0.4432,0.7081,0.2871,1.6072
0.092,0.2298,0.1779,0.4392,0.5717,0.2751,1.585
0.0942,0.4261,0.1774,0.3986,0.6301,0.3052,2.0549
0.0818,0.242,0.1957,0.4141,0.602,0.2849,1.564
0.0899,0.397,0.17,0.4013,0.5927,0.283,1.93
0.0908,0.247,0.2801,0.4177,0.5851,0.2811,1.457
0.0861,0.246,0.1841,0.4013,0.586,0.3171,1.868
0.083,0.289,0.176,0.3989,0.6342,0.2859,1.5419
0.092,0.2429,0.1712,0.4101,0.6189,0.3119,1.739
0.0889,0.2589,0.1721,0.3958,0.608,0.3061,1.5779
0.083,0.237,0.1726,0.3891,0.5741,0.284,1.9019
0.097,0.2682,0.1752,0.392,0.5729,0.2711,1.9262
0.0951,0.2818,0.1769,0.4332,0.5891,0.2718,1.4148
0.0901,0.2391,0.205,0.4001,0.5729,0.2892,2.142
0.1192,0.2341,0.212,0.4008,0.572,0.282,1.5252
0.0911,0.2508,0.176,0.4017,0.5701,0.3281,74.9481
0.0911,0.2391,0.174,0.411,0.706,0.314,1.9159
0.092,0.236,0.1969,0.396,0.5732,0.313,1.6718
0.0899,0.2918,0.1867,0.396,0.3357,0.2801,1.6251
0.087,0.38,0.1879,0.4961,0.685,0.2809,5.7237
0.0861,0.4351,0.174,0.4437,0.5918,0.3042,2.0549
0.083,0.3047,0.211,0.4361,0.5932,0.2718,1.8792
0.0861,0.3698,0.1879,0.402,0.5996,0.2651,1.8351
0.0851,0.3612,0.248,0.385,0.5822,0.2921,1.3392
0.0892,0.3579,0.186,0.3972,0.6611,0.3181,1.9288
0.0861,0.3641,0.1762,0.4017,0.6568,0.3059,1.9457
0.0861,0.3579,0.2179,0.3889,0.67,0.2871,2.0652
0.0839,0.3488,0.1988,0.4029,0.591,0.3512,1.9062
0.0861,0.3641,0.196,0.396,0.597,0.3741,1.8687
0.0849,0.3562,0.1872,0.3912,0.5879,0.2749,1.4012
0.0851,0.3629,0.1879,0.3929,0.6838,0.3169,1.9479
0.0861,0.3679,0.1791,0.3862,0.5901,0.2952,1.9951
0.0839,0.6139,0.2291,0.397,0.6731,0.3278,1.8282
0.083,0.3629,0.176,0.4001,0.6411,0.2937,1.7581
0.083,0.3498,0.2229,0.3977,0.5851,0.2899,1.9679
0.083,0.3493,0.205,0.3891,0.6208,0.2739,1.9958
0.0849,0.3939,0.1979,0.448,0.6409,0.3242,1.7691
0.0839,0.365,0.1941,0.396,0.5882,0.3028,1.895
0.1349,0.3359,0.1969,0.3669,0.6099,0.2711,5.2791
0.1049,0.5879,0.1891,0.387,0.6058,0.2697,1.3812
0.0849,0.3569,0.1822,0.4427,0.5891,0.3109,1.8089
0.0861,0.309,0.2148,0.4232,0.602,0.2921,1.9419
0.0832,0.3221,0.2191,0.421,0.592,0.273,1.6477
0.0861,0.282,0.1822,0.3929,0.6061,0.267,2.0871
0.087,0.3293,0.1791,0.5031,0.6559,0.2949,2.0432
0.0851,0.2849,0.1769,102.5,0.597,0.2759,1.899
0.0849,0.2699,0.1762,0.4659,0.2532,0.2961,1.3907
0.0842,0.258,0.1752,0.4249,0.6218,0.2632,1.3871
0.1018,0.2451,0.191,0.4308,0.6862,0.3541,1.935
0.0861,0.3049,0.1779,0.3991,0.6268,0.2718,1.7309
0.0892,0.2651,0.2532,0.4241,0.6161,0.272,1.6291
0.083,0.2592,0.185,0.4179,0.6101,0.2871,1.862
0.087,0.2639,0.1779,0.443,0.617,0.3042,1.9631
0.0851,0.2761,0.1802,0.478,0.6609,0.2718,1.9848
0.0851,0.443,0.1838,0.525,0.6049,0.2711,1.4529
0.083,0.258,0.1781,0.4528,0.6101,0.2618,1.8921
0.0861,0.2592,0.1831,0.421,0.6039,0.3121,1.4751
0.0889,0.4408,0.1872,0.3898,0.6361,0.2861,1.889
0.0851,0.4611,0.2179,0.3901,0.6528,0.2718,1.6351
0.083,0.2551,0.2313,0.4542,0.623,0.2801,1.7331
0.082,0.2501,0.1836,0.4051,0.6299,0.3021,1.9472
0.0997,0.2429,0.1762,0.3812,0.2601,0.314,1.8849
0.0911,0.257,0.181,0.3772,0.6249,0.283,1.7879
0.0923,0.2661,0.1769,0.3879,0.634,0.2868,1.5621
0.088,0.2489,0.1819,0.4098,0.6089,0.2949,1.91
0.0901,0.2561,0.186,0.38,0.6042,0.2811,2.1029
0.0923,0.2902,0.231,0.4144,0.6111,0.2701,1.9898
0.0832,0.3331,0.2041,0.401,0.6051,0.289,1.786
0.082,0.392,0.236,0.3798,0.5999,0.3412,2.2049
0.088,0.2971,0.1981,0.3872,0.6232,0.2942,1.9488
0.0858,0.349,0.1898,0.3841,0.6111,0.2708,1.5969
0.0849,0.35,0.195,0.4239,0.7768,0.278,1.8649
0.087,0.344,0.1903,0.4621,0.6878,0.3281,1.2941
0.083,0.34,0.18,0.3891,0.6101,0.2811,1.523
0.0961,0.3488,0.2289,0.4218,0.6988,0.2639,1.7929
0.0963,0.308,0.1891,0.4699,0.6299,0.2692,5.8517
0.0913,0.3133,0.1881,0.385,0.6421,0.3309,2.1019
0.092,0.3028,0.222,0.3881,0.6249,0.277,1.6782
0.0918,0.2632,0.186,0.3998,0.638,0.2649,1.9419
0.0908,0.2439,0.176,0.3901,0.689,0.2868,1.899
0.087,0.2468,0.1936,0.3822,0.639,0.2933,1.462
0.0932,0.2532,0.2029,0.4098,0.639,0.2763,1.4439
0.0949,0.247,0.1919,0.3891,0.6239,0.2608,1.996
0.0877,0.2468,0.181,0.3719,0.6399,0.2949,2.0092
0.0911,0.246,0.1838,0.3948,0.736,0.2952,1.4222
0.0892,0.2511,0.1841,0.3819,0.613,0.283,2.0361
0.0982,0.4592,0.2148,0.3889,0.7021,0.263,1.452
0.0892,0.2549,0.1822,0.3982,0.67,0.3011,1.5841
0.0887,0.247,0.2189,0.3967,0.632,0.325,1.3261
0.0923,0.2499,0.195,0.396,0.6859,0.2689,2.0602
0.0901,0.3211,0.1922,0.416,0.6196,0.2899,1.874
0.0899,0.3889,0.1879,0.3948,0.6151,0.2849,1.8618
0.0889,0.375,0.1769,0.371,0.6378,0.268,2.0821
0.0932,0.2739,0.1752,0.3972,0.622,0.263,1.3258
0.0899,0.2601,0.176,0.386,0.618,0.2961,1.8151
0.103,0.55,0.21,0.4592,0.7222,0.273,1.8179
0.082,0.3541,0.2058,0.4389,0.6399,0.2692,1.8487
0.0849,0.3729,0.1771,0.411,0.7288,0.2658,1.8802
0.083,0.3459,0.176,0.428,0.633,0.3059,2.1551
0.0818,0.3371,0.174,0.386,0.6928,0.2692,1.6229
0.0858,0.3269,0.1757,0.3879,0.6809,0.273,1.4982
0.0827,0.3049,0.1788,0.3898,0.6337,0.2921,1.8098
0.083,0.6042,0.1781,0.3929,0.6452,0.303,1.9047
0.082,0.3326,0.1841,0.422,0.6521,0.283,1.4231
0.0827,0.334,0.2401,0.4001,0.6781,0.2718,2.0609
0.0818,0.299,0.1793,0.3829,0.6521,0.2902,2.0506
0.0823,0.3598,0.1769,0.392,0.695,0.2949,1.6391
0.0823,0.3178,0.1788,0.4001,0.6428,0.2732,1.5879
0.0861,0.3099,0.1762,0.3819,0.6311,0.33,2.027
0.082,0.3121,0.176,0.3867,0.221,0.3269,1.7931
0.083,0.3438,0.1972,0.4342,0.737,0.3309,2.0082
0.0818,0.5434,0.1919,0.3967,0.6659,0.2911,1.8849
0.082,0.3431,0.1991,0.3903,0.6471,0.272,2.0118
0.0889,0.33,0.211,0.3979,0.735,0.2947,2.0249
0.083,0.351,0.174,0.401,0.6471,0.2761,2.187
0.0839,0.3362,0.1683,0.3951,0.6328,0.2711,1.9951
0.0823,0.3469,0.1669,0.464,0.6311,0.2699,1.338
0.083,0.361,0.1681,0.422,0.6342,0.309,1.9422
0.087,0.335,0.1819,0.3972,0.6568,0.2828,1.8198
0.0851,0.3257,0.1719,0.3951,0.7081,0.2668,1.37
0.083,0.3791,0.2058,0.3941,0.6399,0.2658,2.1181
0.0851,0.3529,0.1981,0.3822,0.6461,0.2968,1.8449
0.0949,0.3231,0.247,0.4032,0.7169,0.2749,1.3969
0.092,0.2539,0.175,0.3858,0.6969,0.272,2.1601
0.0918,0.2489,0.1919,0.3939,0.643,0.2689,1.929
0.0839,0.2949,0.1793,0.411,0.726,0.2911,1.8661
0.0989,0.2639,0.1848,0.478,0.6731,0.2749,1.5612
0.0892,0.2561,0.1779,0.4249,0.6638,0.2749,1.545
0.092,0.4249,0.2201,0.4129,0.659,0.3042,2.0289
0.088,0.253,0.1857,0.4201,0.7291,0.2909,1.539
0.0842,0.4258,0.1719,0.5257,0.2198,0.3099,1.714
0.0811,0.2658,0.2091,0.5698,0.6652,0.267,1.395
0.087,0.2644,0.1731,0.452,0.6578,0.2582,1.5929
0.0839,0.2558,0.1731,0.6459,0.649,0.2937,2.0952
0.083,0.2763,0.1779,0.6111,0.6361,0.2799,1.9681
0.0882,0.2632,0.1781,0.628,0.668,0.2728,1.9212
0.0818,0.263,0.2089,0.6139,0.694,0.2639,1.431
0.082,0.2482,0.1783,0.5503,0.69,0.3099,1.6761
0.082,0.2818,0.1721,0.5169,0.654,0.2921,2.1119
0.0839,0.2801,0.1709,0.5393,0.6979,0.2859,1.8821
0.0839,0.258,0.2031,0.4959,0.6464,0.3099,2.017
0.083,0.2797,0.181,0.4988,0.6437,0.2837,1.363
0.1099,0.335,0.1841,0.5097,0.6452,0.272,1.8668
0.0861,0.3469,0.1788,0.5438,0.7319,0.2699,2.115
0.087,0.376,0.1769,0.411,0.668,0.3033,2.0692
0.0839,0.2661,0.186,0.5119,0.664,0.278,1.9622
0.083,0.2561,0.1729,0.5579,0.6688,0.278,1.5421
0.0851,0.2599,0.1969,0.572,0.7339,0.2711,5.8961
0.0832,0.2642,0.1791,115.139,0.7963,0.3347,1.919
0.082,0.2708,0.2429,0.633,0.7012,0.2742,2.332
0.083,0.2618,0.2019,0.531,0.6778,0.267,2.4781
0.083,0.3443,0.1822,0.5212,0.67,0.2632,2.1489
0.083,0.324,0.1919,0.453,0.6781,0.3009,2.2342
0.082,0.5968,0.2148,0.4191,0.67,0.2871,2.2061
0.0861,0.3548,0.1829,0.4618,0.6781,0.2739,2.1529
0.0858,0.361,0.1838,0.4752,0.6759,0.2618,1.719
0.0908,0.3593,0.185,0.5319,0.7281,0.3068,1.7738
0.0892,0.5751,0.181,0.4511,0.6621,0.283,1.4682
0.0861,0.586,0.2289,0.4721,0.6611,0.2806,2.1293
0.0887,0.2971,0.1872,0.458,0.6671,0.3171,2.069
0.0908,0.2587,0.1841,0.442,0.731,0.3309,4.7591
0.0839,0.267,0.2062,0.448,0.664,0.3352,1.848
0.0851,0.289,0.1872,0.4473,0.2978,0.3099,1.6682
0.087,0.2658,0.174,0.4299,0.6738,0.32,1.8468
0.0851,0.2661,0.1779,0.3941,0.695,0.33,5.1823
0.0832,0.288,0.1822,0.3941,0.6862,0.3729,1.9469
0.0887,0.3309,0.1831,0.427,0.6511,0.4661,1.9729
0.0861,0.257,0.2289,0.4721,0.736,0.4311,1.7879
0.0851,0.2608,0.185,0.4728,0.6669,0.5183,2.0721
0.083,0.3982,0.2062,0.459,0.674,0.4427,1.7028
0.087,0.2711,0.1819,0.452,0.6709,0.416,2.0149
0.0832,0.4408,0.1829,0.464,0.6721,0.4179,1.627
0.0839,0.2599,0.1872,0.4549,0.7479,0.4129,1.7772
0.083,0.2611,0.1822,0.4389,0.721,0.423,1.4918
0.1152,0.2561,0.1819,0.5221,0.68,0.4029,1.5628
0.1101,0.2711,0.1774,0.4942,0.6802,0.4251,1.4632
0.1037,0.2618,0.2208,0.4528,0.6888,0.437,4.884
0.0908,0.2551,0.2053,0.4611,0.6731,0.3903,1.441
0.0942,0.268,0.18,0.464,0.7081,0.4599,1.4882
0.088,0.2739,0.1769,0.4489,0.6771,0.3841,1.9438
0.093,0.2601,0.181,0.4361,0.773,0.3688,1.4453
0.0961,0.282,0.185,0.4621,0.6893,0.4179,1.8728
0.0989,0.2642,0.1769,0.4702,0.6828,0.4189,1.4889
0.0911,0.2577,0.1719,0.4728,0.67,0.33,2.0001
0.0908,0.2601,0.1829,0.4489,0.721,0.3891,1.6601
0.0861,0.386,0.232,0.4239,0.7169,0.448,1.6267
0.0889,0.3588,0.1748,0.4003,0.6981,0.4086,2.1198
0.0851,0.3242,0.174,0.4077,0.6859,0.387,1.7378
0.0839,0.3219,0.1743,0.3819,0.6731,0.3769,2.1591
0.1218,0.334,0.18,0.3922,0.7441,0.329,2.156
0.0939,0.3419,0.1748,0.407,0.747,0.3059,1.9269
0.0839,0.6962,0.174,0.479,0.7172,0.3159,2.0831
0.0899,0.3471,0.1857,0.5021,0.6888,0.3021,1.416
0.0858,0.3531,0.1991,0.4342,0.7041,0.3221,1.637
0.0839,0.4129,0.232,0.4551,0.818,0.3302,2.1548
0.0849,0.2739,0.1769,0.4458,0.761,0.3219,1.92
0.0839,0.2611,0.1819,0.4401,0.8059,0.3119,1.4331
0.0877,0.2959,0.1781,0.4559,0.7181,0.3421,2.0051
0.0832,0.442,0.174,0.4601,0.752,0.2961,1.385
0.0861,0.356,0.1752,0.4683,0.6931,0.2949,2.069
0.0832,0.289,0.1779,0.4349,0.7012,0.3362,1.6351
0.0792,0.3128,0.2041,0.437,0.679,0.3138,2.1188
0.0813,0.6011,0.1888,0.4437,0.6909,0.2849,1.874
0.0932,0.3159,0.2329,0.4642,0.694,0.2851,2.0981
0.0868,0.3343,0.1757,0.4582,0.716,0.3471,1.893
0.087,0.2508,0.1781,0.443,0.725,0.438,2.0702
0.0849,0.2627,0.1717,0.4911,0.689,0.4141,2.1651
0.0889,0.2711,0.176,0.4628,0.931,0.3688,1.7269
0.0939,0.2599,0.201,0.411,0.9689,0.5329,1.7281
0.0892,0.2589,0.19,0.401,1.0083,0.401,1.9732
0.088,0.2739,0.1822,0.5031,1.0498,0.3901,1.43
0.082,0.457,0.1848,0.5298,0.881,0.3722,1.5261
0.082,0.2654,0.2308,0.4621,0.7951,0.416,1.7278
0.0811,0.2809,0.1829,0.4878,0.787,0.3579,2.1122
0.0813,0.2737,0.181,0.4511,0.8378,0.3452,1.4589
0.0873,0.2623,0.1872,0.4528,0.7732,0.406,1.9422
0.0842,0.253,0.2058,0.4423,0.792,0.3493,1.4169
0.0801,0.284,0.1779,0.4299,0.9131,0.32,4.8602
0.0811,0.263,0.174,0.4568,0.9251,0.2959,2.0428
0.0811,0.2899,0.1709,0.4292,0.8368,0.2999,1.7998
0.0851,0.258,0.1712,0.443,0.7691,0.308,1.482
0.0842,0.253,0.2019,0.473,0.777,0.349,2.084
0.0789,0.37,0.1769,0.453,0.7951,0.309,1.6861
0.0811,0.2861,0.2131,0.4351,0.7792,0.3068,1.683
0.082,0.3579,0.181,0.4311,0.8218,0.3848,2.0421
0.0851,0.351,0.1783,0.4349,0.8011,0.4108,6.1963
0.0877,0.3698,0.1719,0.4568,0.8061,0.4141,2.1381
0.0882,0.3483,0.1688,0.4439,0.9878,0.3612,1.899
0.088,0.356,0.1693,0.4678,0.9999,0.365,1.9679
0.0951,0.34,0.1762,0.4449,0.9511,0.3161,2.017
0.0839,0.3452,0.3622,0.4563,0.9699,0.3099,1.338
0.0851,0.351,0.236,0.448,0.9801,0.3681,1.8842
0.0799,0.376,0.1838,0.387,0.994,0.3867,1.3487
0.0801,0.3431,0.1822,0.4003,0.9758,0.375,1.8299
0.0811,0.2751,0.19,0.396,0.9789,0.4001,1.8318
0.0823,0.2649,0.21,0.3903,1.0891,0.428,1.6701
0.0832,0.258,0.1891,0.3879,1.034,0.3951,1.8508
0.0799,0.257,0.186,0.4122,0.9651,0.4029,2.0549
0.0799,0.267,0.1891,0.3719,0.7968,0.4151,1.9748
0.0842,0.2613,0.2742,0.3998,0.7927,0.4141,1.9379
0.0789,0.2668,0.1857,0.396,0.7632,0.4129,4.8082
0.0851,0.2859,0.1819,0.375,0.7811,0.38,1.4589
0.1631,0.2561,0.1812,0.38,0.8483,0.387,1.7684
0.0982,0.2739,0.19,0.376,0.8199,0.3941,1.5049
0.14,0.299,0.186,0.392,0.7901,0.3779,1.8611
0.108,0.3049,0.1891,0.4489,0.8678,0.3562,4.864
0.0901,0.288,0.2098,0.4129,0.813,0.3769,1.9591
0.0899,0.2842,0.196,0.4091,0.993,0.4261,70.6758
0.0901,0.3293,0.242,0.4497,1.013,0.4411,5.749
0.0899,0.2699,0.1831,0.4182,1.03,0.3841,1.8501
0.088,0.2942,0.181,0.3819,1.0018,0.3939,1.883
0.0887,0.2787,0.2179,0.376,0.999,0.3769,1.4601
0.0889,0.258,0.2439,103.2002,0.9582,0.4323,1.5819
0.0889,0.303,0.2091,0.4518,0.9758,0.3672,1.9021
0.0887,0.2651,0.1929,0.4032,0.9189,0.406,1.4632
0.1009,0.263,0.1841,0.4251,0.802,0.478,1.5559
0.0839,0.2649,0.1931,0.4108,0.89,0.4432,1.7688
0.088,0.2632,0.282,0.4151,1.0371,0.4537,1.5008
0.0858,0.3612,0.1941,0.4051,0.4508,0.3278,1.4453
0.0827,0.2639,0.1969,0.3979,0.8881,0.3312,1.6439
0.1438,0.2482,0.191,0.4296,0.808,0.35,2.038
0.1011,0.2451,0.1757,0.4821,0.8781,0.411,1.874
0.0868,0.246,0.1919,0.551,0.7811,0.4179,1.9619
0.0861,0.2422,0.1762,0.437,0.8106,0.4292,1.745
0.1001,0.2458,0.2291,0.4392,0.994,0.4222,1.9751
0.1338,0.2382,0.2041,0.4251,1.0922,0.4151,1.663
0.098,0.2849,0.2389,0.3979,1.0598,0.4039,1.6282
0.0899,0.2491,0.1931,0.4239,1.0283,0.4308,1.9231
0.0889,0.2489,0.1819,0.387,1.0099,0.4861,1.9951
0.0899,0.2511,0.1791,0.3822,1.0881,0.406,2.0471
0.088,0.277,0.181,0.3951,1.0409,0.3819,1.878
0.0887,0.2429,0.1788,0.4351,1.0281,0.4129,2.0759
0.0892,0.2401,0.206,0.4039,1.092,0.4008,1.9829
0.0892,0.2379,0.185,0.3829,0.9692,0.4091,1.6608
0.0892,0.2429,0.1783,0.402,0.8161,0.4008,2.0492
0.0901,0.2391,0.2589,0.4003,0.7927,0.4568,1.416
0.0889,0.237,0.196,0.3917,0.7873,0.3738,2.0421
0.0939,0.3412,0.1769,0.3731,0.7989,0.3932,2.0461
0.0892,0.3378,0.1788,0.375,0.803,0.402,1.4699
0.0882,0.3178,0.174,0.4072,0.8318,0.4122,1.5571
0.088,0.2689,0.2179,0.4001,0.8042,0.4148,1.847
0.1123,0.2587,0.181,0.3831,0.8509,0.3941,1.9238
0.0839,0.2551,0.1881,0.4418,1.081,0.4249,1.3769
0.083,0.253,0.1919,0.4213,1.0531,0.4199,1.8051
0.0889,0.2544,0.2112,0.3982,1.1389,0.3741,1.6277
0.0861,0.258,0.1779,0.3681,0.8819,0.3161,1.4319
0.0882,0.3181,0.1721,0.3901,0.8371,0.3381,2.0728
0.087,0.2832,0.1729,0.375,0.8118,0.3221,2.001
