heap,bptree,hash,sequential,isam,brin,rtree
0.0882,0.242,0.2139,0.392,0.571,0.319,1.5669
0.0911,0.2539,0.195,0.3867,0.628,0.304,1.5578
0.0877,0.2301,0.196,0.3722,0.5686,0.3719,2.0521
0.0842,0.2391,0.2661,0.3831,0.6201,0.4561,2.255
0.088,0.2291,0.1888,0.3731,0.5629,0.3803,1.807
0.083,0.227,0.21,0.391,0.5729,0.3302,1.7889
0.0839,0.2339,0.222,0.3657,0.5779,0.2873,2.485
0.0911,0.2329,0.19,0.3741,0.597,0.3879,2.2898
0.0861,0.267,0.2499,0.386,0.5739,0.309,2.156
0.0839,0.2732,0.1969,0.4148,0.5929,0.2933,1.673
0.0861,1.8368,0.2019,0.4299,0.623,0.2801,2.1329
0.0839,0.2639,0.2048,0.3881,0.2482,0.3269,1.6787
0.0839,0.2339,0.2491,0.4439,0.5579,0.3061,2.054
0.093,0.2391,0.191,0.3772,0.5648,0.2997,2.0978
0.087,0.2289,0.1998,0.3779,0.5789,0.288,1.5991
0.107,0.2539,0.191,0.3722,0.607,0.4113,2.2521
0.0927,0.2291,0.2601,0.3691,0.6559,0.4051,1.5759
0.0839,0.2398,0.3488,0.3719,0.587,0.3018,1.5428
0.0949,0.2408,0.2661,0.422,0.6452,0.3273,2.0523
0.0918,0.232,0.2651,0.3903,0.598,0.2928,1.579
0.083,0.2341,0.2608,0.3719,0.5863,0.2923,1.5652
0.0939,0.282,0.3231,0.3858,0.5982,0.3328,1.5721
0.0899,0.232,0.2611,0.3862,0.5951,0.2952,2.0733
0.0882,0.2499,0.2689,0.406,0.3073,0.2811,1.6329
0.093,0.2613,0.2611,0.381,0.3059,0.3331,2.0621
0.0908,0.282,0.268,0.427,0.596,0.3078,1.6491
0.0961,0.2632,0.2599,0.4091,0.5891,0.3037,1.585
0.0818,0.2298,0.268,0.4029,0.6647,0.4191,1.447
0.0858,0.246,0.3021,0.3941,0.5944,0.391,2.0781
0.0899,0.236,0.2639,0.4339,0.4618,0.3848,1.9689
0.1001,0.246,0.3309,0.3867,0.649,0.4439,2.1961
0.0961,0.2468,0.2718,0.3972,0.6473,0.386,1.627
0.097,0.2632,0.2832,0.4091,0.6049,0.4129,1.7741
0.0949,0.232,0.2651,0.5348,0.5789,0.3862,1.9388
0.0918,0.232,0.2439,0.3939,0.5651,0.4189,1.5531
0.0939,0.236,0.2429,0.427,0.6101,0.3679,1.5872
0.0911,0.2329,0.2601,0.417,0.5651,0.3769,1.5292
0.0868,0.232,0.2091,0.392,0.6351,0.366,1.641
0.0839,0.2301,0.2079,0.3781,0.5713,0.4001,1.4939
0.0839,0.2429,0.252,0.3841,0.246,0.4151,1.5802
0.0849,0.267,0.1957,0.3932,0.2499,0.4299,1.457
0.083,0.2298,0.221,0.3879,0.5751,0.4003,1.9829
0.0958,0.2291,0.2711,0.401,0.5581,0.3967,2.2011
0.0901,0.236,0.2429,0.37,0.5801,0.4473,1.9579
0.0911,0.2413,0.293,0.3989,0.5603,0.4432,2.089
0.0908,0.236,0.2372,0.4811,0.6349,0.3841,1.5512
0.0961,0.2601,0.2501,0.4492,0.685,0.3989,1.509
0.1259,0.2439,0.2499,0.4411,0.6211,0.4711,1.966
0.0908,0.2472,0.3581,0.4048,0.597,0.4501,2.1718
0.14,0.2339,0.2701,0.391,0.6149,0.371,1.4868
0.118,0.231,0.227,0.3941,0.484,0.3979,5.7871
0.1066,0.2329,0.232,0.4129,0.3018,0.423,2.0947
0.0939,0.2298,0.2682,0.396,0.596,0.4311,1.545
0.0868,0.2301,0.2408,0.4952,0.5682,0.3922,1.59
0.098,0.2332,0.2761,0.4098,0.5651,0.397,1.4999
0.0951,0.2358,0.3169,0.421,0.2949,0.432,1.4861
0.0908,0.2501,0.237,0.536,0.375,0.3998,1.5509
0.093,0.2377,0.3462,0.6042,0.618,0.3829,1.6193
0.0949,0.2348,0.2601,0.5569,0.5739,0.3791,2.0308
0.0918,0.2413,0.2601,0.55,0.5608,0.423,1.6949
0.0911,0.2599,0.282,0.6201,0.566,0.381,1.5008
0.092,0.2551,0.2711,0.6108,0.272,0.3912,2.0151
0.1059,0.2358,0.263,0.597,0.6511,0.3912,4.9601
0.0932,0.2351,0.2351,0.5813,0.5929,0.4361,2.1079
0.0992,0.2491,0.309,0.5729,0.5939,0.376,1.6351
0.097,0.2639,0.2286,0.5939,0.258,0.3846,1.9326
0.0999,0.247,0.3169,0.5629,0.253,0.355,1.9722
0.0939,0.227,0.2649,0.5171,0.2513,0.52,2.007
0.0913,0.2439,0.2203,0.5009,0.5996,0.4439,1.9498
0.0851,0.248,0.267,0.4847,0.5801,0.3819,1.9441
0.0911,0.2968,0.2539,0.4311,0.298,0.3991,1.678
0.087,0.2582,0.2789,0.5352,0.6099,0.392,1.9469
0.087,0.2429,0.2642,0.5279,0.591,0.375,5.9142
0.0861,0.2372,0.2627,0.545,0.5951,0.2849,2.0509
0.0851,0.237,0.2449,0.4108,0.658,0.3521,2.0239
0.0851,0.2301,0.3567,118.8538,0.6089,0.4239,1.483
0.0949,0.2308,0.2649,0.5472,0.298,0.4017,1.4031
0.0839,0.2329,0.309,0.489,0.2542,0.4458,1.899
0.0861,0.242,0.2649,0.5698,0.612,0.4442,1.9412
0.087,0.2623,0.191,0.515,0.7119,0.4098,1.451
0.0851,0.2787,0.2131,0.5169,0.6289,0.4182,1.549
0.087,0.2372,0.2201,0.5949,0.6249,0.3951,1.466
0.0882,0.2348,0.1962,0.5519,0.6058,0.4261,1.5149
0.0849,1.811,0.2382,0.5522,0.6492,0.3939,1.57
0.0839,0.2429,0.3328,0.489,0.2921,0.3932,1.488
0.0851,0.253,0.2632,0.4978,0.6709,0.3769,2.0249
0.0892,0.2391,0.2618,0.4511,0.3133,0.417,1.972
0.0861,0.2549,0.263,0.4518,0.6168,0.484,1.9701
0.1128,0.2518,0.268,0.4568,0.6239,0.4189,2.048
0.0899,0.4721,0.272,0.4411,0.2539,0.4077,2.1338
0.087,0.236,0.2611,0.457,0.6099,0.4442,1.4632
0.0782,0.2518,0.247,0.4528,0.5901,0.4559,1.4782
0.0854,0.2382,0.2708,0.4642,0.581,0.3679,1.9138
0.0849,0.2828,0.3331,0.442,0.607,0.4461,2.0051
0.0839,0.2441,0.2739,0.438,0.6821,0.442,1.41
0.0899,0.2401,0.3169,0.4098,0.6311,0.416,2.0139
0.0908,0.2329,0.2711,0.4032,0.67,0.3772,2.085
0.0892,0.2317,0.2792,0.4141,0.6149,0.3819,1.4608
0.0999,0.2379,0.2718,0.4311,0.6142,0.3033,1.8952
0.0861,0.2511,0.2713,0.5069,0.6337,0.3009,2.0308
0.0932,0.2458,0.2689,0.448,0.6251,0.3309,1.9691
0.088,0.282,0.248,0.4361,0.5119,0.2992,1.9629
0.0899,0.2491,0.313,0.4621,0.627,0.2899,1.3943
0.0899,0.2408,0.2661,0.4399,0.618,0.3247,2.0618
0.0939,0.2351,0.2551,0.4277,0.6678,0.437,1.4911
0.088,0.2649,0.2589,0.4432,0.6411,0.401,1.6251
0.0889,0.2451,0.2642,0.4458,0.6709,0.3719,1.5371
0.097,0.2451,0.2501,0.4461,0.6869,0.5219,1.5371
0.083,0.2382,0.237,0.4511,0.639,0.4041,1.5299
0.087,0.2387,0.277,0.4501,0.267,0.3941,1.9
0.0858,0.2382,0.212,0.4449,0.6132,0.4358,1.5881
0.0851,0.2441,0.3269,0.4361,0.365,0.4699,1.5481
0.0861,0.2518,0.2911,0.4349,0.6151,0.406,1.4658
0.0958,0.2334,0.2568,0.4649,0.5949,0.375,1.4162
0.0911,0.2689,0.2422,0.4463,0.2599,0.402,1.4668
0.087,0.2329,0.3181,0.4499,0.5913,0.4122,1.9567
0.087,0.2444,0.263,0.4201,0.649,0.4339,1.5249
0.082,0.2358,0.2179,0.5169,0.586,0.4158,1.5738
0.083,0.2742,0.2131,0.5128,0.581,0.3238,1.4682
0.0858,0.2439,0.2,0.4642,0.2658,0.3381,2.0978
0.0949,0.2286,0.2589,0.4759,0.2549,0.324,1.4238
0.0889,0.2418,0.1979,0.483,0.587,0.2937,2.0611
0.0992,0.236,0.2151,0.469,0.3252,0.2964,1.4729
0.0868,0.246,0.257,0.4618,0.6411,0.3073,1.4746
0.0911,0.2301,0.258,0.4871,0.2999,0.3409,1.4729
0.108,0.2859,0.2432,0.4101,0.591,0.3049,1.9181
0.087,0.241,0.2532,0.396,0.4151,0.2871,2.0151
0.0877,0.237,0.2477,0.4129,0.3068,0.3991,1.4131
0.0861,0.2272,0.226,0.412,0.246,0.299,1.416
0.0851,0.2677,0.3259,0.4048,0.5791,0.2952,1.9369
0.088,0.2661,0.2952,0.4082,0.3941,0.3111,2.017
0.087,0.2401,0.2589,0.412,0.5629,0.3192,1.5512
0.0851,0.4151,0.267,0.4323,0.5908,0.2983,1.3978
0.087,0.2367,0.2701,0.4597,0.5682,0.3438,1.9472
0.087,0.2391,0.2482,0.5109,0.5939,0.438,1.889
0.087,0.2551,0.267,0.438,0.576,0.4113,1.5581
0.0861,0.2348,0.2549,0.4191,0.5672,0.4056,1.9341
0.1051,0.2403,0.2513,0.438,0.6027,0.4132,2.1088
0.0892,0.2449,0.315,0.4199,0.576,0.32,2.104
0.1228,0.2499,0.2501,0.412,0.5639,0.284,1.4148
0.1271,0.2291,0.2322,0.4427,0.7138,0.2918,4.812
0.0949,0.248,0.242,0.4849,0.591,0.335,1.9009
0.0868,0.293,0.267,0.463,0.5772,0.3021,2.0981
0.0908,0.2499,0.3002,0.4461,0.315,0.3211,1.869
0.0901,0.4172,0.2828,0.4559,0.6068,0.299,1.5731
0.0951,0.2739,0.2499,0.4349,0.6027,0.33,1.9188
0.1013,0.4191,0.3071,0.4411,0.6783,0.3018,1.4951
0.0982,0.2329,0.334,0.474,0.6409,0.349,1.91
0.0958,0.232,0.2668,0.5071,0.586,0.2897,2.0821
0.0949,0.2291,0.2189,0.4649,0.5822,0.3111,2.027
0.0882,0.2267,0.2561,0.474,0.6099,0.3321,1.4279
0.087,0.2282,0.2482,0.4663,0.5927,0.2818,2.1009
0.0861,0.2329,0.2728,0.4427,0.5829,0.2823,1.997
0.0942,0.2382,0.2651,0.458,0.5789,0.2959,1.4589
0.0887,0.2308,0.241,0.4878,0.6511,0.3252,2.0909
0.0892,0.236,0.2477,0.4871,0.6039,0.277,1.9841
0.0949,0.236,0.309,0.4389,0.587,0.2658,1.9341
0.0954,0.237,0.2611,0.4251,0.628,0.3111,1.5349
0.109,0.2661,0.268,0.4361,0.6139,0.2959,1.3969
0.0901,0.4179,0.309,0.4101,0.608,0.268,1.462
0.0839,0.2348,0.2708,0.4098,0.5839,0.391,1.924
0.0889,0.2303,0.272,0.4222,0.288,0.4132,1.3947
0.0861,0.2649,0.257,0.4139,0.5839,0.4289,1.905
0.0901,0.227,0.3061,0.4296,0.5941,0.3462,2.0139
0.083,0.401,0.277,0.3948,0.587,0.35,1.976
0.0849,0.2489,0.319,0.4013,0.617,0.3548,2.0061
