heap,bptree,hash,sequential,isam,brin,rtree
13.994,33.041,35.995,45.0008,40.5376,40.9977,42.9988
17.0004,33.1221,32.9998,43.0336,45.4636,33.9997,62.0403
14.993,47.4839,47.0078,32.0001,39.006,31.0004,40.9367
13.9966,33.9949,48.0685,65.0418,32.9971,31.0016,42.9285
14.0054,39.0015,44.0049,36.9968,34.0078,26.8912,52.9971
14.0014,41.9984,28.9998,41.028,45.001,27.1356,51.9657
13.994,40.0021,43.9947,32.9814,36.9985,37.0038,50.9999
14.997,36.0022,41.0056,61.0411,43.9935,26.9973,51.996
15.9936,40.9961,89.9928,44.992,46.9992,24.965,54.9972
17.9992,31.9996,66.9992,33.0503,51.0075,40.9963,49.0024
18.0066,41.0013,55.9981,36.9666,45.0356,26.0015,47.004
15.9993,33.0002,29.9993,34.0097,40.9636,33.998,45.9924
16.0,34.0042,30.0002,48.9998,39.9985,26.9997,46.0391
15.0046,36.0384,30.0117,35.8739,42.0001,40.0004,72.9599
18.0011,35.9995,41.703,50.4911,35.0068,44.0061,49.0022
16.0034,34.0004,42.5024,49.9623,53.9997,26.9964,48.9986
14.0007,37.9996,39.6295,39.001,28.9934,35.002,44.0009
15.0008,35.0075,30.5974,47.749,31.002,26.0005,147.0008
14.0398,45.9921,39.9983,40.0009,39.0365,34.9987,43.035
13.9935,48.003,39.0036,36.005,30.9622,27.0016,43.9653
14.0023,46.0021,27.9582,52.999,41.0054,29.1963,39.9992
10.9622,51.9943,19.9988,46.1247,23.0472,48.0406,29.9947
12.0306,45.0032,23.0014,33.7689,42.9862,61.0054,32.9998
10.9966,42.0024,23.0329,34.9944,28.0476,45.9561,40.0023
11.0044,51.0025,34.0037,49.9995,26.953,47.0002,42.999
11.0004,42.9997,22.9993,32.0237,22.9957,40.9963,50.0007
11.0357,57.9977,34.0004,31.0197,22.037,42.7778,64.6229
10.9997,56.0019,58.0013,46.9573,24.9648,44.9977,56.6187
10.9992,40.6768,50.9615,72.0093,34.0009,53.0007,147.999
11.0037,40.9579,14.0376,48.9969,27.0007,54.0004,35.9991
11.0359,48.0051,30.9598,74.9993,26.0003,49.0,37.0023
11.0359,39.9978,29.0372,59.9954,31.0004,48.2652,34.9991
9.9611,40.0004,24.9641,56.0074,36.9995,35.5814,36.0007
11.0013,48.9964,22.0015,69.0019,31.9998,48.4307,57.9979
10.998,45.0034,30.045,58.9752,26.0,43.6988,38.0065
10.958,40.0026,22.9511,64.0049,26.0036,44.0192,34.9998
10.9951,50.9958,23.0014,33.999,27.9949,32.001,39.9959
10.0417,40.0002,31.0438,63.004,26.0024,52.994,43.004
10.9959,40.0002,34.9555,46.9937,26.998,50.0386,42.9957
11.0703,37.9977,30.9999,47.9984,35.9995,33.0036,38.0051
10.9622,37.0016,22.0006,54.0016,26.0022,32.9616,36.0041
11.0402,40.0002,20.999,63.9982,27.9958,32.0346,38.996
10.6244,132.9999,29.0411,51.9996,37.0038,40.9997,43.9939
10.1995,54.9991,21.9643,44.0025,25.9991,36.9639,47.0014
10.7603,53.0005,22.9998,57.9998,55.0394,32.0005,39.9981
10.998,41.0047,22.9959,56.999,44.9588,33.9997,36.9999
10.1435,60.0019,24.0004,46.0,25.0061,50.9984,142.7832
10.3755,43.9949,32.0327,52.0003,27.998,53.0012,56.0069
9.9998,42.3846,23.9661,87.0035,25.9993,49.0081,35.9988
10.0288,46.0141,33.0052,43.9956,39.999,36.9897,36.9999
10.9634,56.0246,24.0333,63.5164,30.9989,46.0014,41.9946
10.9663,51.9795,23.9611,56.9987,41.0371,35.9991,51.9998
11.0407,80.0023,29.0427,46.0012,31.9996,37.0007,44.0004
10.9644,51.9977,29.9609,77.0421,28.6336,33.9999,40.0021
10.0017,56.9973,28.9996,45.0017,26.9666,34.0021,40.0019
11.0369,54.004,21.04,46.9546,37.0159,32.9978,40.0004
10.9651,53.2074,30.9594,37.0016,31.9819,47.0002,36.9956
11.008,47.7002,30.9975,62.9992,41.0275,33.0017,36.0
9.9964,49.6314,30.0033,52.0003,40.977,32.9978,41.0001
11.0035,40.0424,22.0017,35.9995,51.9941,44.0006,48.0068
9.9983,52.9599,29.0382,43.9994,46.9997,32.0096,38.9934
11.0426,41.9974,22.9943,37.0004,47.0083,43.0279,38.9996
11.0004,40.0002,21.9665,53.0024,57.9927,31.9612,36.0005
10.9997,45.001,23.0017,37.998,44.9994,45.0022,68.9998
12.0008,38.9998,30.0176,56.3898,37.0016,51.9979,49.0026
9.9976,42.0012,35.979,52.1698,63.0002,31.0018,51.0247
10.0002,39.0007,32.0933,48.0006,35.0006,40.998,50.9772
11.0421,38.9986,23.2832,49.9997,30.0031,31.0378,160.9962
10.9642,48.0056,29.9926,39.0024,38.0323,40.9622,51.9981
11.0006,46.982,30.9997,37.0421,28.9633,30.9997,48.0003
13.0064,48.9986,22.7842,44.0969,46.0167,31.0004,46.0448
11.0118,47.96,16.9964,45.0056,24.0011,24.9581,23.0367
10.9632,41.0042,23.592,30.9992,33.0002,33.7946,33.0026
10.968,37.9987,23.0021,32.0356,23.9997,25.0006,32.0077
10.0386,38.0371,34.9951,43.9634,23.0064,23.9968,36.0003
8.9965,31.3346,21.9986,30.0012,23.9992,23.9985,41.9989
9.9628,40.0112,37.9665,29.0418,25.0003,24.0011,40.9622
10.0043,43.998,63.5543,46.9561,23.9992,24.9996,39.0
10.0002,33.9994,50.9946,51.0023,31.9946,33.0009,143.043
10.1593,31.0006,15.0039,35.0006,23.9997,31.0023,41.9483
9.9957,43.9997,35.0056,51.9943,23.9999,32.0017,37.0452
10.0017,32.9998,38.9934,47.003,25.0001,30.9992,40.0395
9.9995,33.0389,29.0043,42.0027,32.0005,24.9968,41.0068
10.9601,39.9613,29.0005,53.5874,22.999,31.9991,57.2422
10.0026,32.006,36.0377,44.2867,24.0009,31.0001,38.0774
9.9947,33.0329,27.9572,51.7352,22.7654,33.0002,34.9615
9.9995,41.9617,26.0017,25.2311,23.217,24.0021,35.0001
10.9627,36.9995,34.9977,42.032,23.5112,32.0001,34.9994
10.0026,33.0,37.0026,33.0007,23.4621,33.0029,39.0377
10.9966,36.0458,40.0012,35.0037,29.4406,24.9999,35.0029
10.0012,42.0032,27.0028,41.0357,21.6808,25.9948,37.0038
14.0061,41.9981,25.9981,54.9586,22.0544,24.9999,41.9989
11.0426,40.998,36.9954,48.0006,29.9566,26.0005,33.9956
13.0055,40.9565,25.0022,37.9999,22.0046,24.9991,34.0083
9.9998,59.0012,30.0009,49.0,47.0006,27.0007,38.9955
10.9997,43.0045,24.9968,42.9995,39.9992,25.003,32.9978
10.0007,50.0114,25.0092,35.0018,22.9945,34.9967,116.9982
11.0035,37.9865,38.9893,39.9985,22.001,38.0006,49.9618
10.0002,38.9948,25.0022,71.003,24.0002,32.846,34.0049
9.9971,39.001,38.0044,43.9663,30.0,24.9858,33.0362
10.0002,38.0006,24.9956,59.9928,23.0005,34.3158,36.9992
10.0007,38.476,29.0046,54.0066,29.9995,24.539,46.9978
9.9952,57.0002,30.0267,40.9935,27.9996,25.033,34.0085
9.9974,40.9999,31.0171,73.9994,22.9998,24.0889,32.9976
9.9998,44.9998,31.949,44.9998,22.9998,24.3127,32.9962
10.9992,44.9989,22.0075,43.9999,31.0004,25.0182,30.7672
10.958,50.0028,31.9982,35.0001,27.004,34.466,32.6202
10.0009,40.9982,30.998,62.0,31.9967,24.9574,31.9245
9.9678,43.9992,33.1163,47.9996,30.9992,24.3526,31.7132
9.9568,35.0394,24.9834,34.0002,38.0003,32.9986,31.8868
9.9952,43.961,34.9917,40.0195,30.9997,24.0014,31.4691
10.0017,36.0003,24.0057,35.9807,32.0005,33.9963,30.4925
10.04,35.9998,22.9955,53.0453,29.9993,27.0131,30.3686
9.9638,39.0012,26.0043,38.9564,35.0008,35.9867,45.0046
11.0054,37.9987,34.0312,56.004,25.9991,46.0045,32.0005
9.9945,35.0001,34.9624,50.9939,41.0004,23.9959,29.9997
